Date;Date;SP-Open;SP-High;SP-Low;SP-Close;SP-Volume;SP-Adj Close;EN-Open;EN-High;EN-Low;EN-Close;EN-Volume;EN-Adj Close;BR-Open;BR-High;BR-Low;BR-Close;BR-Volume;BR-Adj Close;HK-Open;HK-High;HK-Low;HK-Close;HK-Volume;HK-Adj Close;SP-Return;EN-Return;BR-Return;HK-Return
1996-12-12;1996-12-12;740.72998;744.859985;729.299988;729.299988;492920000.0;729.299988;;;;;;;67408.999023;67408.999023;66283.999023;66575.0;0.0;6657.5;12960.799805;13125.799805;12960.799805;13053.299805;0.0;13053.299805;-0.015430713362;;-0.00303989417079;-0.0103338848821
1996-12-13;1996-12-13;729.330017;731.400024;721.969971;728.640015;458540000.0;728.640015;;;;;;;66913.999023;66913.999023;66135.0;66802.001953;0.0;6680.200195;12892.0;12892.0;12736.400391;12784.099609;0.0;12784.099609;-0.000904940368654;;0.00340971765678;-0.0206231527676
1996-12-16;1996-12-16;728.640015;732.679993;719.400024;720.97998;447560000.0;720.97998;;;;;;;66863.999023;66863.999023;66123.999023;66543.999023;0.0;6654.399902;12814.400391;12937.5;12801.400391;12937.5;0.0;12937.5;-0.0105127838745;;-0.00386220356362;0.0119993113079
1996-12-17;1996-12-17;720.97998;727.669983;716.690002;726.039978;519840000.0;726.039978;;;;;;;67943.999023;67943.999023;65991.000977;67846.000977;0.0;6784.600098;12781.700195;12864.400391;12747.900391;12815.400391;0.0;12815.400391;0.00701822261417;;0.019566031094;-0.0094376509372
1996-12-18;1996-12-18;726.039978;732.76001;726.039978;731.539978;500490000.0;731.539978;;;;;;;69157.001953;69157.001953;64451.000977;69103.999023;0.0;6910.399902;12843.5;12942.599609;12762.599609;12766.0;0.0;12766.0;0.00757534043118;;0.0185419630912;-0.00385476766178
1996-12-19;1996-12-19;731.539978;746.059998;731.539978;745.76001;526410000.0;745.76001;;;;;;;69655.0;69655.0;68727.001953;68916.000977;0.0;6891.600098;12808.0;12881.5;12781.299805;12846.599609;0.0;12846.599609;0.0194384892523;;-0.00272050892362;0.00631361499295
1996-12-20;1996-12-20;745.76001;755.409973;745.76001;748.869995;654340000.0;748.869995;;;;;;;69422.001953;69422.001953;69016.000977;69422.001953;0.0;6942.200195;12979.299805;13145.400391;12979.299805;13131.400391;0.0;13131.400391;0.00417022226762;;0.0073422858092;0.0221693514757
1996-12-23;1996-12-23;748.869995;750.400024;743.280029;746.919983;343280000.0;746.919983;;;;;;;69317.998047;69317.998047;68875.0;69126.000977;0.0;6912.600098;13133.200195;13361.200195;13103.200195;13331.5;0.0;13331.5;-0.00260393928588;;-0.00426379199206;0.0152382535786
1996-12-24;1996-12-24;746.919983;751.030029;746.919983;751.030029;165140000.0;751.030029;;;;;;;;;;;;;13334.0;13414.0;13278.099609;13341.599609;0.0;13341.599609;0.00550265904454;;;0.000757574841541
1996-12-26;1996-12-26;751.030029;757.070007;751.02002;755.820007;254630000.0;755.820007;;;;;;;69637.001953;69637.001953;68683.999023;69577.998047;0.0;6957.799805;;;;;;;0.00637787813408;;0.00653874177027;
1996-12-27;1996-12-27;755.820007;758.75;754.820007;756.789978;253810000.0;756.789978;;;;;;;70102.998047;70102.998047;69592.001953;70068.999023;0.0;7006.899902;13366.299805;13451.200195;13362.200195;13404.099609;0.0;13404.099609;0.00128333596758;;0.0070568425333;0.00468459568805
1996-12-30;1996-12-30;756.789978;759.200012;752.72998;753.849976;339060000.0;753.849976;;;;;;;70525.0;70525.0;70078.999023;70398.999023;0.0;7039.899902;13407.0;13503.200195;13371.400391;13480.799805;0.0;13480.799805;-0.00388483210067;;0.00470964341722;0.00572214458541
1996-12-31;1996-12-31;753.849976;753.950012;740.73999;740.73999;399760000.0;740.73999;;;;;;;;;;;;;13489.099609;13489.099609;13364.400391;13451.5;0.0;13451.5;-0.0173907095807;;;-0.00217344708206
1997-01-02;1997-01-02;740.73999;742.809998;729.549988;737.01001;463230000.0;737.01001;;;;;;;70400.0;70400.0;69553.999023;69555.0;0.0;6955.5;13362.5;13362.5;13200.200195;13203.400391;0.0;13203.400391;-0.00503547810346;;-0.0119887929475;-0.0184440106308
1997-01-03;1997-01-03;737.01001;748.23999;737.01001;748.030029;452970000.0;748.030029;;;;;;;70087.001953;70087.001953;69525.0;69977.998047;0.0;6997.799805;13173.299805;13241.200195;13147.299805;13222.799805;0.0;13222.799805;0.0149523328727;;0.00608149014449;0.00146927408285
1997-01-06;1997-01-06;748.030029;753.309998;743.820007;747.650024;531350000.0;747.650024;;;;;;;71717.001953;71717.001953;69936.000977;71595.0;0.0;7159.5;13282.299805;13443.900391;13282.299805;13443.900391;0.0;13443.900391;-0.000508007680531;;0.0231072908361;0.0167211626328
1997-01-07;1997-01-07;747.650024;753.26001;742.179993;753.22998;538220000.0;753.22998;;;;;;;71717.001953;71717.001953;69936.000977;71595.0;0.0;7159.5;13515.599609;13564.599609;13371.799805;13420.200195;0.0;13420.200195;0.00746332618321;;0.0;-0.00176289583459
1997-01-08;1997-01-08;753.22998;755.719971;747.710022;748.409973;557510000.0;748.409973;;;;;;;74633.999023;74633.999023;72975.0;74270.0;0.0;7427.0;13442.099609;13501.200195;13432.799805;13454.900391;0.0;13454.900391;-0.00639911730545;;0.0373629443397;0.00258566902846
1997-01-09;1997-01-09;748.409973;757.679993;748.409973;754.849976;555370000.0;754.849976;;;;;;;74901.000977;74901.000977;73253.999023;74542.001953;0.0;7454.200195;13412.0;13412.0;13086.200195;13198.099609;0.0;13198.099609;0.00860491339284;;0.00366233947758;-0.0190860411105
1997-01-10;1997-01-10;754.849976;759.650024;746.919983;759.5;545850000.0;759.5;;;;;;;74933.999023;74933.999023;73483.999023;74782.998047;0.0;7478.299805;13290.299805;13335.5;13133.099609;13191.5;0.0;13191.5;0.0061601962613;;0.00323302417008;-0.000500042369395
1997-01-13;1997-01-13;759.5;762.849976;756.690002;759.51001;445400000.0;759.51001;;;;;;;74782.998047;74782.998047;73602.998047;74117.998047;0.0;7411.799805;13165.200195;13310.299805;13103.900391;13289.200195;0.0;13289.200195;1.31797235023e-05;;-0.00889239556272;0.00740629913202
1997-01-14;1997-01-14;759.51001;772.039978;759.51001;768.859985;531600000.0;768.859985;;;;;;;76318.999023;76318.999023;74117.998047;76211.000977;0.0;7621.100098;13280.200195;13328.0;13215.599609;13293.900391;0.0;13293.900391;0.0123105355781;;0.0282387946943;0.00035368539348
1997-01-15;1997-01-15;768.859985;770.950012;763.719971;767.200012;524990000.0;767.200012;;;;;;;76713.999023;76713.999023;75570.0;76676.000977;0.0;7667.600098;13407.400391;13771.5;13407.400391;13766.700195;0.0;13766.700195;-0.00215900558279;;0.00610148133523;0.0355651682421
1997-01-16;1997-01-16;767.200012;772.049988;765.25;769.75;537290000.0;769.75;;;;;;;77425.0;77425.0;76328.999023;76557.998047;0.0;7655.799805;13749.700195;14004.900391;13684.299805;13830.700195;0.0;13830.700195;0.0033237590721;;-0.00153898127832;0.00464889908936
1997-01-17;1997-01-17;769.75;776.369995;769.719971;776.169983;534640000.0;776.169983;;;;;;;78272.998047;78272.998047;76427.001953;78162.998047;0.0;7816.299805;13879.200195;13977.5;13794.400391;13856.400391;0.0;13856.400391;0.00834034816499;;0.02096449804;0.00185819919727
1997-01-20;1997-01-20;776.169983;780.080017;774.190002;776.700012;440470000.0;776.700012;;;;;;;78362.001953;78362.001953;77347.001953;78353.999023;0.0;7835.399902;13928.700195;13994.900391;13828.700195;13868.200195;0.0;13868.200195;0.000682877477368;;0.00244362397519;0.000851577874992
1997-01-21;1997-01-21;776.700012;783.719971;772.0;782.719971;571280000.0;782.719971;;;;;;;79230.0;79230.0;77522.998047;79048.999023;0.0;7904.899902;13824.200195;13824.200195;13712.099609;13732.799805;0.0;13732.799805;0.00775068740439;;0.00887000036585;-0.00976337146105
1997-01-22;1997-01-22;782.719971;786.22998;779.559998;786.22998;589230000.0;786.22998;;;;;;;79316.000977;79316.000977;77882.001953;78175.0;0.0;7817.5;13800.299805;13898.299805;13674.799805;13692.799805;0.0;13692.799805;0.00448437388855;;-0.0110564211287;-0.00291273451648
1997-01-23;1997-01-23;786.22998;794.669983;776.640015;777.559998;685070000.0;777.559998;;;;;;;78942.998047;78942.998047;77763.999023;78907.001953;0.0;7890.700195;13680.200195;13680.200195;13591.400391;13610.299805;0.0;13610.299805;-0.0110272849173;;0.00936363227374;-0.00602506435316
1997-01-24;1997-01-24;777.559998;778.210022;768.169983;770.52002;542920000.0;770.52002;;;;;;;78907.001953;78907.001953;77401.000977;77597.998047;0.0;7759.799805;13471.5;13493.5;13362.0;13379.599609;0.0;13379.599609;-0.00905393541091;;-0.0165891983424;-0.0169504125042
1997-01-27;1997-01-27;770.52002;771.429993;764.179993;765.02002;445760000.0;765.02002;;;;;;;78327.001953;78327.001953;77440.0;77591.000977;0.0;7759.100098;13314.099609;13314.099609;13210.599609;13294.900391;0.0;13294.900391;-0.0071380364653;;-9.01707540929e-05;-0.00633047478813
1997-01-28;1997-01-28;765.02002;776.320007;761.75;765.02002;541580000.0;765.02002;;;;;;;78712.998047;78712.998047;77552.001953;78497.998047;0.0;7849.799805;13279.200195;13450.599609;13279.200195;13403.299805;0.0;13403.299805;0.0;;0.0116894621616;0.00815345815403
1997-01-29;1997-01-29;765.02002;772.700012;765.02002;772.5;498390000.0;772.5;;;;;;;78521.000977;78521.000977;77227.998047;77368.999023;0.0;7736.899902;13438.299805;13486.799805;13182.5;13285.400391;0.0;13285.400391;0.00977749575756;;-0.0143825199634;-0.00879629760695
1997-01-30;1997-01-30;772.5;784.169983;772.5;784.169983;524160000.0;784.169983;;;;;;;78021.000977;78021.000977;77203.999023;77887.998047;0.0;7788.799805;13353.799805;13405.5;13250.599609;13288.400391;0.0;13288.400391;0.01510677411;;0.00670810053838;0.000225811786752
1997-01-31;1997-01-31;784.169983;791.859985;784.169983;786.159973;578550000.0;786.159973;;;;;;;79917.998047;79917.998047;77857.001953;79647.001953;0.0;7964.700195;13355.799805;13432.700195;13292.5;13321.799805;0.0;13321.799805;0.00253770233896;;0.0225837606577;0.00251342622266
1997-02-03;1997-02-03;786.159973;787.140015;783.119995;786.72998;463600000.0;786.72998;;;;;;;81041.000977;81041.000977;79632.998047;80958.999023;0.0;8095.899902;13340.700195;13499.5;13340.700195;13451.099609;0.0;13451.099609;0.000725052177135;;0.0164726485345;0.00970588102904
1997-02-04;1997-02-04;786.72998;789.280029;783.679993;789.26001;506530000.0;789.26001;;;;;;;81252.001953;81252.001953;80516.000977;81022.998047;0.0;8102.299805;13468.900391;13563.900391;13435.5;13548.400391;0.0;13548.400391;0.00321588100659;;0.00079051155242;0.00723366749399
1997-02-05;1997-02-05;789.26001;792.710022;773.429993;778.280029;580520000.0;778.280029;;;;;;;82324.003906;82324.003906;81030.0;81712.001953;0.0;8171.200195;13567.299805;13660.5;13541.200195;13660.5;0.0;13660.5;-0.0139117412017;;0.00850380660563;0.00827401064073
1997-02-06;1997-02-06;778.280029;780.349976;774.450012;780.150024;519660000.0;780.150024;;;;;;;81720.0;81720.0;81048.999023;81478.999023;0.0;8147.899902;;;;;;;0.00240272772051;;-0.00285151415252;
1997-02-07;1997-02-07;780.150024;789.719971;778.190002;789.559998;540910000.0;789.559998;;;;;;;81720.0;81720.0;81048.999023;81478.999023;0.0;8147.899902;;;;;;;0.0120617492925;;0.0;
1997-02-10;1997-02-10;789.559998;793.460022;784.690002;785.429993;471590000.0;785.429993;;;;;;;;;;;;;13856.5;13860.900391;13616.599609;13643.5;0.0;13643.5;-0.00523076778264;;;-0.00124446396545
1997-02-11;1997-02-11;785.429993;789.599976;780.950012;789.590027;483090000.0;789.590027;;;;;;;81252.001953;81252.001953;80516.000977;81022.998047;0.0;8102.299805;13617.900391;13617.900391;13380.0;13454.200195;0.0;13454.200195;0.00529650514632;;-0.00559654612192;-0.0138747245941
1997-02-12;1997-02-12;789.590027;802.77002;789.590027;802.77002;563890000.0;802.77002;;;;;;;86790.0;86790.0;83177.001953;86705.996094;0.0;8670.599609;13478.799805;13497.900391;13364.099609;13462.599609;0.0;13462.599609;0.016692197912;;0.0701405549533;0.000624296790464
1997-02-13;1997-02-13;802.77002;812.929993;802.77002;811.820007;593710000.0;811.820007;;;;;;;86705.996094;89315.0;84967.998047;87649.003906;0.0;8764.900391;13541.299805;13589.700195;13240.0;13240.0;0.0;13240.0;0.0112734491505;;0.0108759238632;-0.0165346675579
1997-02-14;1997-02-14;811.820007;812.200012;808.150024;808.47998;491540000.0;808.47998;;;;;;;87649.003906;89087.001953;86452.001953;87000.0;0.0;8700.0;13215.799805;13215.799805;12962.200195;13113.299805;0.0;13113.299805;-0.00411424573329;;-0.00740457822768;-0.00956950113293
1997-02-17;1997-02-17;;;;;;;;;;;;;88240.0;88240.0;86365.996094;88160.996094;0.0;8816.099609;13153.700195;13256.5;13126.599609;13144.599609;0.0;13144.599609;;;0.0133447826897;0.00238687473523
1997-02-18;1997-02-18;808.47998;816.289978;806.340027;816.289978;474110000.0;816.289978;;;;;;;89517.998047;89517.998047;87389.003906;89502.001953;0.0;8950.200195;13108.5;13123.900391;12934.0;13102.900391;0.0;13102.900391;0.00966010067435;;0.0152108746318;-0.00317234600067
1997-02-19;1997-02-19;816.289978;817.679993;811.200012;812.48999;519350000.0;812.48999;;;;;;;90629.003906;90629.003906;87487.998047;87712.998047;0.0;8771.299805;13145.400391;13145.400391;13002.599609;13106.299805;0.0;13106.299805;-0.00465519374538;;-0.0199884233533;0.000259439810924
1997-02-20;1997-02-20;812.48999;812.48999;800.349976;802.799988;492220000.0;802.799988;;;;;;;88080.0;88080.0;86350.996094;87017.998047;0.0;8701.799805;13013.299805;13427.0;13013.299805;13411.299805;0.0;13411.299805;-0.0119263032397;;-0.00792356908867;0.0232712515766
1997-02-21;1997-02-21;802.799988;804.940002;799.98999;801.77002;478450000.0;801.77002;;;;;;;87439.003906;87439.003906;86525.0;87195.0;0.0;8719.5;13352.799805;13452.200195;13336.0;13444.900391;0.0;13444.900391;-0.00128296962556;;0.00203408440751;0.002505393697
1997-02-24;1997-02-24;801.77002;810.640015;798.419983;810.280029;462450000.0;810.280029;;;;;;;89649.003906;89649.003906;86452.998047;89592.998047;0.0;8959.299805;13437.700195;13447.0;13347.799805;13375.700195;0.0;13375.700195;0.0106140274489;;0.0275015545272;-0.00514694746614
1997-02-25;1997-02-25;810.280029;812.849976;807.650024;812.030029;527450000.0;812.030029;;;;;;;91810.996094;91810.996094;89592.998047;91490.996094;0.0;9149.099609;13431.900391;13539.400391;13384.900391;13520.299805;0.0;13520.299805;0.00215974717057;;0.0211846694315;0.0108106198473
1997-02-26;1997-02-26;812.099976;812.700012;798.130005;805.679993;573920000.0;805.679993;;;;;;;91504.003906;91504.003906;88102.001953;89279.003906;0.0;8927.900391;13541.400391;13610.400391;13524.400391;13541.799805;0.0;13541.799805;-0.00781995218554;;-0.024177157124;0.00159020142379
1997-02-27;1997-02-27;805.679993;805.679993;795.059998;795.070007;464660000.0;795.070007;;;;;;;89827.001953;89827.001953;87217.001953;87767.998047;0.0;8776.799805;13455.200195;13561.700195;13425.799805;13546.599609;0.0;13546.599609;-0.0131689828371;;-0.0169245376056;0.000354443579813
1997-02-28;1997-02-28;795.070007;795.700012;788.5;790.820007;508280000.0;790.820007;;;;;;;88287.001953;88287.001953;86854.003906;88287.001953;0.0;8828.700195;13520.799805;13520.799805;13347.400391;13398.700195;0.0;13398.700195;-0.00534544123484;;0.00591336156172;-0.0109178257473
1997-03-03;1997-03-03;790.820007;795.309998;785.659973;795.309998;437220000.0;795.309998;;;;;;;89820.0;89820.0;87070.0;89780.0;0.0;8978.0;13426.299805;13543.5;13354.599609;13507.299805;0.0;13507.299805;0.0056776396149;;0.016910734468;0.00810523471825
1997-03-04;1997-03-04;795.309998;798.929993;789.97998;790.950012;537890000.0;790.950012;;;;;;;91570.0;91570.0;89300.0;89610.0;0.0;8961.0;13433.5;13497.599609;13405.200195;13450.099609;0.0;13450.099609;-0.00548212145071;;-0.00189351748719;-0.00423476170854
1997-03-05;1997-03-05;790.950012;801.98999;790.950012;801.98999;532500000.0;801.98999;;;;;;;90960.0;90960.0;89260.0;90740.0;0.0;9074.0;13474.400391;13498.599609;13359.099609;13410.799805;0.0;13410.799805;0.013957870703;;0.0126101997545;-0.00292189687381
1997-03-06;1997-03-06;801.98999;804.109985;797.5;798.559998;540310000.0;798.559998;;;;;;;91890.0;91890.0;90690.0;91260.0;0.0;9126.0;13487.200195;13568.900391;13381.299805;13416.400391;0.0;13416.400391;-0.00427685138564;;0.00573065902579;0.000417617597864
1997-03-07;1997-03-07;798.559998;808.190002;798.559998;804.969971;508270000.0;804.969971;;;;;;;92240.0;92240.0;90630.0;91810.0;0.0;9181.0;13424.700195;13424.700195;13304.200195;13337.400391;0.0;13337.400391;0.00802691471656;;0.00602673679597;-0.00588831562101
1997-03-10;1997-03-10;804.969971;813.659973;803.659973;813.650024;468780000.0;813.650024;;;;;;;94230.0;94230.0;91800.0;94190.0;0.0;9419.0;13389.200195;13445.5;13240.799805;13268.799805;0.0;13268.799805;0.0107830767764;;0.0259231020586;-0.00514347503928
1997-03-11;1997-03-11;813.650024;814.900024;810.77002;811.340027;493250000.0;811.340027;;;;;;;95680.0;95680.0;93460.0;95650.0;0.0;9565.0;13304.400391;13342.5;13220.099609;13252.200195;0.0;13252.200195;-0.00283905479243;;0.0155005839261;-0.00125102573284
1997-03-12;1997-03-12;811.340027;811.340027;801.070007;804.26001;490200000.0;804.26001;;;;;;;95650.0;95650.0;92910.0;93170.0;0.0;9317.0;13250.0;13250.0;13074.0;13119.099609;0.0;13119.099609;-0.00872632529444;;-0.0259278619969;-0.010043659471
1997-03-13;1997-03-13;804.26001;804.26001;789.440002;789.559998;507560000.0;789.559998;;;;;;;93520.0;93520.0;92350.0;93140.0;0.0;9314.0;13056.299805;13056.299805;12877.099609;12917.099609;0.0;12917.099609;-0.0182776860931;;-0.000321992057529;-0.0153973981462
1997-03-14;1997-03-14;789.559998;796.880005;789.559998;793.169983;491540000.0;793.169983;;;;;;;95070.0;95070.0;93150.0;94990.0;0.0;9499.0;12723.799805;12807.200195;12630.200195;12736.5;0.0;12736.5;0.00457214779009;;0.0198625724715;-0.0139814365815
1997-03-17;1997-03-17;793.169983;796.280029;782.97998;795.710022;495260000.0;795.710022;;;;;;;95070.0;95070.0;93150.0;94990.0;0.0;9499.0;12759.400391;12870.299805;12759.400391;12838.5;0.0;12838.5;0.00320238921598;;0.0;0.0080084795666
1997-03-18;1997-03-18;795.710022;797.179993;785.469971;789.659973;467330000.0;789.659973;;;;;;;93230.0;93230.0;91530.0;91720.0;0.0;9172.0;12843.0;12843.0;12687.400391;12748.900391;0.0;12748.900391;-0.00760333391905;;-0.0344246762817;-0.00697897799587
1997-03-19;1997-03-19;789.659973;791.590027;780.030029;785.77002;535580000.0;785.77002;;;;;;;91850.0;91850.0;90430.0;90880.0;0.0;9088.0;12695.700195;12735.599609;12650.299805;12651.400391;0.0;12651.400391;-0.00492611140618;;-0.00915830789359;-0.00764771839215
