Date,Open,High,Low,Close,Volume,Adj Close
2013-01-08,691.080017,695.72998,690.960022,691.48999,191380400,691.48999
2013-01-07,697.00,697.109985,691.859985,693.00,183187200,693.00
2013-01-04,693.369995,696.880005,691.01001,696.880005,137563600,696.880005
2013-01-03,695.469971,695.570007,691.799988,694.840027,125230200,694.840027
2013-01-02,691.359985,696.169983,689.119995,696.169983,181776800,696.169983
2012-12-31,675.109985,682.929993,675.109985,680.869995,47051200,680.869995
2012-12-28,686.51001,686.840027,677.960022,677.960022,98273200,677.960022
2012-12-27,682.460022,687.22998,682.460022,685.51001,110892000,685.51001
2012-12-24,683.929993,685.23999,682.659973,683.119995,42717200,683.119995
2012-12-21,683.72998,685.97998,681.059998,684.340027,293575600,684.340027
2012-12-20,684.640015,688.27002,684.640015,687.00,180369200,687.00
2012-12-19,685.51001,688.159973,684.23999,686.789978,198454400,686.789978
2012-12-18,682.940002,684.200012,680.840027,683.130005,223238800,683.130005
2012-12-17,681.719971,682.630005,678.159973,681.049988,186938200,681.049988
2012-12-14,682.919983,684.570007,681.52002,682.859985,161922800,682.859985
2012-12-13,684.650024,685.320007,681.059998,682.72998,181571200,682.72998
2012-12-12,684.190002,684.429993,682.289978,683.679993,168445200,683.679993
2012-12-11,680.219971,685.080017,678.960022,684.530029,192179800,684.530029
2012-12-10,676.789978,679.960022,674.26001,679.75,154314400,679.75
2012-12-07,677.52002,680.690002,675.719971,678.690002,174957200,678.690002
2012-12-06,676.289978,679.450012,674.549988,676.869995,235165800,676.869995
2012-12-05,676.409973,676.880005,672.190002,674.590027,190071600,674.590027
2012-12-04,670.880005,676.070007,670.869995,673.150024,160265400,673.150024
2012-12-03,672.049988,677.830017,671.469971,672.00,155824200,672.00
2012-11-30,671.22998,674.919983,670.289978,670.289978,206456800,670.289978
2012-11-29,666.820007,671.650024,665.840027,671.400024,204107600,671.400024
2012-11-28,659.72998,664.169983,658.380005,663.530029,167922800,663.530029
2012-11-27,663.450012,665.47998,660.22998,661.869995,191138000,661.869995
2012-11-26,662.280029,663.98999,659.719971,661.099976,144443400,661.099976
2012-11-23,660.169983,664.820007,657.22998,664.820007,144182200,664.820007
2012-11-22,657.400024,659.580017,656.570007,659.169983,123003400,659.169983
2012-11-21,652.840027,656.650024,650.940002,655.719971,171734800,655.719971
2012-11-20,648.450012,654.719971,647.080017,654.340027,160239200,654.340027
2012-11-19,640.169983,651.049988,639.390015,650.390015,191450800,650.390015
2012-11-16,641.940002,643.700012,635.159973,635.159973,241465000,635.159973
2012-11-15,644.140015,646.640015,642.059998,642.73999,193432200,642.73999
2012-11-14,651.799988,654.119995,647.299988,647.900024,166006000,647.900024
2012-11-13,647.929993,655.25,645.73999,654.72998,178215800,654.72998
2012-11-12,652.210022,653.75,649.809998,650.76001,128587200,650.76001
2012-11-09,650.609985,653.630005,644.289978,651.97998,225995800,651.97998
2012-11-08,654.559998,655.98999,649.210022,650.109985,211708200,650.109985
2012-11-07,666.200012,667.070007,650.919983,651.119995,265658000,651.119995
2012-11-06,658.01001,661.690002,656.659973,661.47998,154711800,661.47998
2012-11-05,660.109985,660.559998,656.659973,656.659973,140389600,656.659973
2012-11-02,660.72998,665.289978,658.169983,663.50,178808800,663.50
2012-11-01,651.309998,661.26001,650.72998,659.859985,163370400,659.859985
2012-10-31,657.169983,660.950012,651.859985,651.859985,213492800,651.859985
2012-10-30,651.289978,657.140015,651.289978,657.119995,138949000,657.119995
2012-10-29,649.659973,651.469971,647.090027,649.440002,168343200,649.440002
2012-10-26,646.48999,655.200012,646.01001,653.359985,235936000,653.359985
2012-10-25,652.159973,657.059998,649.890015,650.169983,237924400,650.169983
2012-10-24,650.130005,653.27002,645.179993,651.679993,229170200,651.679993
2012-10-23,661.409973,662.47998,646.599976,648.549988,282447600,648.549988
2012-10-22,662.50,665.950012,659.830017,661.109985,229680800,661.109985
2012-10-19,666.599976,668.679993,662.909973,663.859985,325680000,663.859985
2012-10-18,668.469971,669.799988,664.799988,668.48999,296070000,668.48999
2012-10-17,666.960022,669.799988,665.219971,669.26001,349724400,669.26001
2012-10-16,657.919983,665.559998,655.369995,665.549988,273640200,665.549988
2012-10-15,648.909973,657.130005,648.909973,654.099976,201502200,654.099976
2012-10-12,651.48999,653.799988,649.51001,649.51001,266024400,649.51001
2012-10-11,643.97998,654.969971,643.940002,653.25,234411000,653.25
2012-10-10,646.469971,648.950012,645.659973,646.27002,217617600,646.27002
2012-10-09,656.030029,656.309998,648.419983,649.320007,255383600,649.320007
2012-10-08,656.849976,656.859985,653.030029,653.840027,190577600,653.840027
2012-10-05,653.960022,662.049988,653.150024,661.369995,242535600,661.369995
2012-10-04,655.119995,656.859985,649.48999,651.780029,209755200,651.780029
2012-10-03,650.590027,653.940002,649.070007,652.460022,196263600,652.460022
2012-10-02,649.51001,658.119995,648.599976,653.059998,223906600,653.059998
2012-10-01,641.469971,654.530029,641.469971,653.960022,258945200,653.960022
2012-09-28,657.150024,657.700012,642.380005,642.380005,277618000,642.380005
2012-09-27,655.719971,656.22998,652.150024,654.409973,208179600,654.409973
2012-09-26,660.299988,660.299988,652.119995,652.22998,283359400,652.22998
2012-09-25,662.640015,668.059998,661.200012,667.090027,208267600,667.090027
2012-09-24,664.909973,666.72998,661.849976,663.849976,192945400,663.849976
2012-09-21,668.849976,670.659973,665.309998,668.820007,388338000,668.820007
2012-09-20,663.799988,666.869995,662.049988,665.869995,236044200,665.869995
2012-09-19,668.25,670.080017,664.869995,668.549988,259397800,668.549988
2012-09-18,667.219971,668.75,663.099976,665.440002,277717200,665.440002
2012-09-17,670.50,673.00,670.059998,670.710022,232016600,670.710022
2012-09-14,674.580017,675.419983,671.340027,674.109985,382104600,674.109985
2012-09-13,667.320007,667.780029,661.599976,663.400024,243460400,663.400024
2012-09-12,670.00,674.539978,666.51001,668.780029,340014600,668.780029
2012-09-11,663.099976,668.570007,660.159973,668.52002,256063000,668.52002
2012-09-10,667.50,669.580017,664.75,665.390015,234822600,665.390015
2012-09-07,669.799988,676.02002,668.390015,669.030029,405728600,669.030029
2012-09-06,652.640015,668.289978,652.049988,668.289978,347612200,668.289978
2012-09-05,649.789978,655.00,646.700012,651.080017,245576400,651.080017
2012-09-04,658.830017,658.830017,649.869995,650.23999,167940600,650.23999
2012-09-03,649.289978,658.309998,648.210022,658.309998,135414400,658.309998
2012-08-31,645.98999,653.97998,644.890015,650.609985,269421800,650.609985
2012-08-30,650.070007,651.359985,644.72998,645.890015,221418600,645.890015
2012-08-29,652.929993,653.590027,649.469971,651.780029,163883000,651.780029
2012-08-28,654.349976,656.409973,651.530029,653.570007,153950200,653.570007
2012-08-27,651.650024,657.539978,650.349976,657.50,132981400,657.50
2012-08-24,652.119995,654.159973,646.830017,652.590027,193072600,652.590027
2012-08-23,661.630005,662.679993,649.340027,651.929993,206303600,651.929993
2012-08-22,660.349976,662.26001,657.25,657.330017,181529400,657.330017
2012-08-21,662.109985,666.919983,662.109985,665.210022,192693200,665.210022
2012-08-20,661.609985,665.190002,657.669983,660.650024,198489800,660.650024
2012-08-17,662.22998,664.090027,660.450012,662.330017,242610800,662.330017
2012-08-16,657.26001,660.169983,654.469971,660.169983,189389800,660.169983
2012-08-15,653.159973,658.50,651.98999,656.289978,121026400,656.289978
2012-08-14,655.47998,658.140015,653.47998,656.02002,168030600,656.02002
2012-08-13,653.619995,657.150024,650.119995,652.669983,168459200,652.669983
2012-08-10,655.460022,655.969971,651.590027,655.169983,202509400,655.169983
2012-08-09,657.090027,658.909973,652.469971,658.299988,242134600,658.299988
2012-08-08,654.669983,656.929993,651.530029,654.26001,237972200,654.26001
2012-08-07,649.049988,657.849976,648.830017,657.51001,293363000,657.51001
2012-08-06,644.789978,652.309998,643.150024,649.780029,261708800,649.780029
2012-08-03,626.619995,645.77002,625.299988,645.77002,311783800,645.77002
2012-08-02,637.440002,645.179993,624.609985,624.609985,443325400,624.609985
2012-08-01,633.090027,638.640015,633.090027,637.22998,227545800,637.22998
2012-07-31,636.799988,638.109985,632.039978,632.169983,276901800,632.169983
2012-07-30,633.77002,640.469971,632.539978,638.840027,285716000,638.840027
2012-07-27,623.330017,630.820007,617.969971,630.820007,343840400,630.820007
2012-07-26,602.659973,621.039978,599.320007,621.030029,449226600,621.030029
2012-07-25,598.820007,606.01001,598.570007,601.190002,266933400,601.190002
2012-07-24,605.820007,606.969971,599.929993,599.929993,281474400,599.929993
2012-07-23,613.97998,614.559998,601.419983,603.77002,350753800,603.77002
2012-07-20,629.469971,630.48999,619.76001,620.340027,361027600,620.340027
2012-07-19,626.080017,631.140015,625.960022,630.840027,306688800,630.840027
2012-07-18,617.559998,624.00,616.719971,624.00,245098600,624.00
2012-07-17,616.940002,619.22998,613.369995,614.909973,317467200,614.909973
2012-07-16,613.030029,615.619995,610.909973,615.080017,203885400,615.080017
2012-07-13,608.77002,614.369995,607.359985,614.26001,244722800,614.26001
2012-07-12,607.859985,610.650024,604.030029,606.700012,254376400,606.700012
2012-07-11,610.530029,613.98999,608.969971,610.630005,214011800,610.630005
2012-07-10,610.049988,618.099976,608.23999,613.809998,242408800,613.809998
2012-07-09,611.23999,612.570007,606.659973,608.450012,215545200,608.450012
2012-07-06,618.109985,620.22998,611.48999,611.48999,251197000,611.48999
2012-07-05,624.710022,628.799988,616.780029,620.369995,312172000,620.369995
2012-07-04,624.280029,625.73999,621.969971,625.570007,192177800,625.570007
2012-07-03,621.099976,625.289978,620.419983,625.289978,284455400,625.289978
2012-07-02,613.119995,620.960022,611.580017,620.27002,347399000,620.27002
2012-06-29,602.799988,611.809998,597.950012,611.809998,413854800,611.809998
2012-06-28,591.039978,591.640015,583.659973,588.450012,270226400,588.450012
2012-06-27,582.840027,589.890015,580.48999,589.849976,270662400,589.849976
2012-06-26,581.929993,583.440002,578.609985,580.299988,252816000,580.299988
2012-06-25,588.159973,588.700012,578.890015,581.210022,273901800,581.210022
2012-06-22,590.48999,593.669983,587.780029,590.309998,273062400,590.309998
2012-06-21,593.880005,600.830017,592.48999,594.929993,344707800,594.929993
2012-06-20,596.77002,597.299988,591.840027,596.830017,260835000,596.830017
2012-06-19,588.289978,596.359985,584.890015,595.719971,291376800,595.719971
2012-06-18,595.799988,596.890015,585.559998,587.429993,341468600,587.429993
2012-06-15,582.549988,589.700012,582.429993,589.01001,488425000,589.01001
2012-06-14,577.950012,580.390015,572.820007,580.219971,271384400,580.219971
2012-06-13,582.710022,585.289978,576.51001,579.409973,295933600,579.409973
2012-06-12,580.549988,584.23999,575.50,581.070007,314118800,581.070007
2012-06-11,590.98999,593.049988,579.380005,579.859985,369603200,579.859985
2012-06-08,578.960022,582.590027,574.619995,580.929993,331481600,580.929993
2012-06-07,583.280029,588.72998,581.01001,583.22998,350742600,583.22998
2012-06-06,570.960022,581.440002,570.340027,580.23999,383478000,580.23999
2012-06-05,565.950012,568.820007,563.200012,567.119995,224137800,567.119995
2012-06-04,558.530029,567.429993,558.530029,562.650024,268945400,562.650024
2012-06-01,577.299988,577.659973,558.330017,563.109985,455338400,563.109985
2012-05-31,578.840027,581.450012,571.47998,576.809998,211423800,576.809998
2012-05-30,582.809998,586.909973,575.140015,576.929993,233913200,576.929993
2012-05-29,584.109985,589.710022,580.219971,587.539978,248295800,587.539978
2012-05-28,585.919983,587.940002,579.119995,580.780029,139811200,580.780029
2012-05-25,581.530029,585.47998,576.609985,581.909973,258385800,581.909973
2012-05-24,578.640015,582.349976,571.539978,580.190002,291524600,580.190002
2012-05-23,581.929993,582.929993,572.349976,573.859985,335280000,573.859985
2012-05-22,581.640015,589.630005,578.640015,588.159973,328204000,588.159973
2012-05-21,573.799988,581.320007,572.049988,577.659973,256793200,577.659973
2012-05-18,573.50,579.960022,570.840027,575.080017,367065800,575.080017
2012-05-17,586.580017,587.039978,576.359985,578.27002,265066000,578.27002
2012-05-16,581.469971,590.559998,578.559998,585.419983,367598200,585.419983
2012-05-15,592.469971,595.780029,582.030029,585.299988,326485800,585.299988
2012-05-14,596.159973,596.23999,585.650024,588.809998,305591200,588.809998
2012-05-11,595.119995,602.299988,592.47998,601.539978,283162600,601.539978
2012-05-10,601.77002,602.549988,590.359985,600.150024,363638800,600.150024
2012-05-09,600.590027,602.210022,590.72998,598.01001,342538000,598.01001
2012-05-08,609.049988,610.940002,597.090027,599.179993,363168000,599.179993
2012-05-07,595.48999,614.02002,594.830017,613.080017,261552200,613.080017
2012-05-04,614.190002,615.97998,602.72998,604.219971,316840400,604.219971
2012-05-03,617.799988,622.840027,612.719971,615.380005,290187200,615.380005
2012-05-02,621.109985,622.119995,611.73999,614.72998,304383600,614.72998
2012-04-30,620.130005,620.48999,611.650024,612.580017,243480200,612.580017
2012-04-27,608.609985,621.830017,605.75,619.400024,328473400,619.400024
2012-04-26,614.840027,619.200012,609.669983,615.48999,380578600,615.48999
2012-04-25,604.809998,616.549988,604.23999,613.75,321251000,613.75
2012-04-24,596.190002,604.369995,594.659973,603.369995,304821200,603.369995
2012-04-23,602.869995,602.919983,591.559998,593.309998,379454800,593.309998
2012-04-20,607.330017,610.50,603.409973,608.309998,371881800,608.309998
2012-04-19,618.210022,622.840027,607.130005,607.130005,387102000,607.130005
2012-04-18,623.119995,623.820007,614.47998,616.349976,310887800,616.349976
2012-04-17,609.909973,623.890015,609.200012,623.830017,315006800,623.830017
2012-04-16,607.159973,616.719971,606.140015,610.25,321262600,610.25
2012-04-13,618.150024,620.25,606.00,607.849976,322011000,607.849976
2012-04-12,614.559998,620.669983,607.890015,619.299988,375311400,619.299988
2012-04-11,607.710022,617.599976,606.169983,613.349976,342497800,613.349976
2012-04-10,618.190002,620.859985,608.599976,608.599976,347039600,608.599976
2012-04-05,626.289978,628.130005,618.289978,625.00,323691800,625.00
2012-04-04,639.190002,639.559998,623.51001,624.169983,393059800,624.169983
2012-04-03,648.440002,650.859985,641.340027,641.340027,265223800,641.340027
2012-04-02,643.76001,648.929993,637.969971,648.929993,289415400,648.929993
2012-03-30,639.469971,642.900024,638.030029,642.309998,283122800,642.309998
2012-03-29,643.330017,644.630005,633.940002,635.080017,282652200,635.080017
2012-03-28,649.23999,652.76001,643.710022,643.710022,245052200,643.710022
2012-03-27,656.72998,659.52002,649.580017,650.390015,255879400,650.390015
2012-03-26,650.280029,655.080017,646.090027,654.02002,196346400,654.02002
2012-03-23,648.169983,651.169983,641.840027,648.27002,224456400,648.27002
2012-03-22,655.059998,655.059998,646.030029,648.219971,281669600,648.219971
2012-03-21,659.950012,662.190002,652.869995,656.409973,243184200,656.409973
2012-03-20,662.159973,662.27002,655.840027,657.289978,237412200,657.289978
2012-03-19,664.419983,664.719971,661.530029,664.359985,231748000,664.359985
2012-03-16,663.349976,667.150024,662.890015,665.859985,420448600,665.859985
2012-03-15,660.409973,663.580017,659.48999,663.359985,307770400,663.359985
2012-03-14,661.940002,664.919983,661.210022,661.52002,342089800,661.52002
2012-03-13,653.52002,659.669983,652.679993,659.429993,241170200,659.429993
2012-03-12,646.929993,650.619995,645.76001,649.27002,211119200,649.27002
2012-03-09,647.26001,651.380005,644.280029,648.52002,251495200,648.52002
2012-03-08,636.48999,646.47998,636.440002,646.47998,286046600,646.47998
2012-03-07,627.080017,633.200012,626.969971,632.590027,253469200,632.590027
2012-03-06,644.280029,644.359985,626.859985,626.859985,333424000,626.859985
2012-03-05,646.590027,649.390015,643.23999,646.940002,227626800,646.940002
2012-03-02,648.98999,651.47998,647.929993,649.400024,257010000,649.400024
2012-03-01,639.409973,648.51001,637.830017,648.50,309480800,648.50
2012-02-29,641.559998,645.880005,639.73999,640.72998,300918600,640.72998
2012-02-28,639.539978,641.080017,635.109985,639.809998,246034600,639.809998
2012-02-27,638.51001,638.97998,632.400024,637.47998,229588200,637.47998
2012-02-24,641.77002,642.280029,638.960022,640.900024,250644400,640.900024
2012-02-23,637.98999,642.219971,635.330017,638.909973,284826400,638.909973
2012-02-22,644.409973,644.559998,638.650024,639.369995,269187800,639.369995
2012-02-21,645.359985,645.52002,639.460022,643.090027,247083800,643.090027
2012-02-20,642.75,645.219971,642.429993,645.130005,253177000,645.130005
2012-02-17,637.809998,641.150024,636.97998,639.130005,316045000,639.130005
2012-02-16,626.440002,632.919983,624.73999,632.919983,273728200,632.919983
2012-02-15,632.580017,635.599976,629.469971,631.400024,270827800,631.400024
2012-02-14,627.650024,633.190002,626.690002,628.960022,254151600,628.960022
2012-02-13,631.51001,632.77002,627.22998,629.580017,235411800,629.580017
2012-02-10,628.909973,631.030029,624.76001,625.900024,382466000,625.900024
2012-02-09,634.190002,637.75,632.109985,633.849976,319795400,633.849976
2012-02-08,635.940002,637.52002,632.72998,632.72998,268851600,632.72998
2012-02-07,634.409973,635.359985,628.859985,633.599976,213090200,633.599976
2012-02-06,634.090027,634.299988,629.97998,633.549988,215424800,633.549988
2012-02-03,626.320007,636.789978,624.280029,636.789978,301103600,636.789978
2012-02-02,629.109985,630.109985,624.070007,627.280029,287316200,627.280029
2012-02-01,617.169983,626.52002,617.169983,626.390015,319006600,626.390015
2012-01-31,612.690002,617.289978,612.049988,613.75,258437400,613.75
2012-01-30,612.50,613.969971,607.27002,607.900024,242907200,607.900024
2012-01-27,620.659973,624.590027,616.859985,616.859985,250620600,616.859985
2012-01-26,618.549988,624.48999,616.460022,623.77002,330845400,623.77002
2012-01-25,619.080017,619.559998,611.140015,614.900024,278604800,614.900024
2012-01-24,614.940002,616.409973,612.059998,616.409973,279926200,616.409973
2012-01-23,616.650024,621.030029,615.090027,619.26001,272211800,619.26001
2012-01-20,618.22998,618.710022,613.719971,616.349976,332232600,616.349976
2012-01-19,611.150024,617.450012,608.77002,617.450012,406919000,617.450012
2012-01-18,609.01001,613.169983,602.840027,608.01001,300389400,608.01001
2012-01-17,607.359985,612.51001,604.530029,608.460022,277953200,608.460022
2012-01-16,592.97998,602.47998,591.450012,601.570007,180744200,601.570007
2012-01-13,602.429993,603.76001,589.719971,596.559998,292470400,596.559998
2012-01-12,599.390015,605.809998,596.619995,598.23999,315763000,598.23999
2012-01-11,600.969971,604.599976,595.340027,598.97998,293017400,598.97998
2012-01-10,594.640015,603.890015,594.640015,602.200012,274694400,602.200012
2012-01-09,592.23999,594.549988,588.580017,590.469971,177417200,590.469971
2012-01-06,592.679993,597.549988,588.140015,590.530029,190575000,590.530029
2012-01-05,599.900024,599.900024,589.900024,591.469971,221760400,591.469971
2012-01-04,603.48999,605.609985,597.150024,598.349976,204872400,598.349976
2012-01-03,604.710022,606.539978,598.690002,606.409973,217312600,606.409973
2012-01-02,593.52002,603.169983,593.090027,603.169983,127816800,603.169983
2011-12-30,590.650024,592.849976,586.960022,592.849976,106229200,592.849976
2011-12-29,581.97998,588.320007,578.400024,588.320007,125910600,588.320007
2011-12-28,584.419983,588.580017,579.98999,579.98999,120916000,579.98999
2011-12-27,585.059998,588.460022,583.289978,584.50,77973400,584.50
2011-12-23,582.469971,584.72998,581.099976,583.349976,115294800,583.349976
2011-12-22,573.809998,579.719971,573.809998,577.830017,167676000,577.830017
2011-12-21,578.599976,584.650024,569.340027,570.940002,255589200,570.940002
2011-12-20,560.650024,574.52002,560.140015,574.52002,243423000,574.52002
2011-12-19,556.679993,566.880005,555.98999,561.380005,194477800,561.380005
2011-12-16,565.880005,567.280029,560.23999,560.77002,388309000,560.77002
2011-12-15,561.50,567.340027,559.460022,563.849976,253813400,563.849976
2011-12-14,572.159973,574.969971,559.919983,559.919983,271758800,559.919983
2011-12-13,576.940002,580.210022,572.700012,575.640015,256046200,575.640015
2011-12-12,586.390015,587.919983,576.840027,576.840027,250409200,576.840027
2011-12-09,575.349976,590.650024,574.549988,589.940002,296397200,589.940002
2011-12-08,596.099976,597.190002,578.919983,579.25,300971000,579.25
2011-12-07,599.570007,601.799988,584.340027,591.280029,306426400,591.280029
2011-12-06,589.940002,595.400024,589.01001,591.719971,268190600,591.719971
2011-12-05,594.26001,597.409973,591.590027,594.900024,271340800,594.900024
2011-12-02,589.179993,594.380005,586.090027,588.150024,318932800,588.150024
2011-12-01,587.169983,589.690002,581.380005,582.659973,271473000,582.659973
2011-11-30,560.030029,588.780029,558.830017,587.169983,469044600,587.169983
2011-11-29,560.75,567.599976,556.710022,565.390015,262932000,565.390015
2011-11-28,544.580017,562.780029,544.580017,562.780029,301152800,562.780029
2011-11-25,534.349976,540.349976,527.460022,537.890015,239689800,537.890015
2011-11-24,537.679993,541.340027,530.109985,532.47998,285826400,532.47998
2011-11-23,536.849976,543.590027,533.640015,533.640015,301023000,533.640015
2011-11-22,549.710022,552.380005,541.429993,541.429993,279588800,541.429993
2011-11-21,558.75,559.099976,544.97998,544.97998,255075000,544.97998
2011-11-18,562.289978,568.409973,560.210022,562.599976,232935800,562.599976
2011-11-17,572.619995,574.50,563.50,565.609985,262530000,565.609985
2011-11-16,571.630005,581.349976,570.119995,575.099976,244075200,575.099976
2011-11-15,578.150024,581.320007,569.890015,573.75,271170400,573.75
2011-11-14,592.789978,593.580017,580.109985,582.580017,236772600,582.580017
2011-11-11,577.98999,591.080017,575.289978,589.789978,262960000,589.789978
2011-11-10,567.070007,584.440002,566.75,576.219971,346495000,576.219971
2011-11-09,593.299988,595.280029,573.070007,577.429993,386266600,577.429993
2011-11-08,583.22998,596.890015,582.650024,589.210022,298495000,589.210022
2011-11-07,579.650024,588.559998,574.119995,582.630005,320220200,582.630005
2011-11-04,598.679993,600.059998,582.98999,585.200012,419330600,585.200012
2011-11-03,569.52002,598.570007,568.950012,594.98999,419554000,594.98999
2011-11-02,581.219971,585.01001,571.869995,581.299988,314733800,581.299988
2011-11-01,587.400024,587.400024,571.450012,575.580017,487427600,575.580017
2011-10-31,609.659973,611.349976,601.809998,601.809998,296513800,601.809998
2011-10-28,622.799988,627.570007,614.48999,616.880005,340331400,616.880005
2011-10-27,609.75,622.640015,606.679993,621.349976,512976600,621.349976
2011-10-26,592.659973,600.51001,588.190002,592.400024,257546600,592.400024
2011-10-25,597.950012,601.630005,588.72998,593.01001,271035800,593.01001
2011-10-24,596.219971,600.710022,590.409973,600.039978,238493200,600.039978
2011-10-21,582.25,593.02002,580.219971,593.02002,291077400,593.02002
2011-10-20,582.219971,587.52002,577.950012,578.469971,327921000,578.469971
2011-10-19,590.090027,594.669983,586.630005,589.460022,329368600,589.460022
2011-10-18,583.340027,588.059998,577.219971,586.119995,300576800,586.119995
2011-10-17,601.849976,605.830017,586.799988,589.77002,303190200,589.77002
2011-10-14,593.640015,602.380005,590.640015,597.590027,290564000,597.590027
2011-10-13,595.00,600.72998,588.469971,591.549988,358417600,591.549988
2011-10-12,582.150024,598.469971,579.609985,597.27002,355459800,597.27002
2011-10-11,584.390015,585.52002,578.650024,584.77002,269740000,584.77002
2011-10-10,577.799988,586.809998,575.469971,586.190002,284818200,586.190002
2011-10-07,569.580017,579.320007,567.77002,574.900024,323834600,574.900024
2011-10-06,560.070007,571.76001,559.150024,571.76001,401485400,571.76001
2011-10-05,549.780029,556.23999,542.289978,555.859985,341144800,555.859985
2011-10-04,543.030029,543.26001,529.26001,536.76001,401700000,536.76001
2011-10-03,545.909973,553.210022,543.950012,550.349976,275082800,550.349976
2011-09-30,564.960022,566.01001,553.539978,559.280029,315883800,559.280029
2011-09-29,560.51001,572.75,559.400024,567.859985,314998600,567.859985
2011-09-28,562.549988,573.159973,559.099976,563.150024,293964200,563.150024
2011-09-27,552.380005,567.929993,551.559998,567.929993,376714400,567.929993
2011-09-26,523.809998,549.27002,523.630005,541.190002,374231000,541.190002
2011-09-23,536.320007,536.98999,514.109985,532.960022,403996000,532.960022
2011-09-22,542.75,543.919983,527.780029,529.50,401271000,529.50
2011-09-21,562.909973,563.900024,555.539978,556.919983,269903000,556.919983
2011-09-20,550.460022,564.780029,550.200012,564.090027,315451000,564.090027
2011-09-19,556.280029,560.780029,552.090027,554.900024,286915400,554.900024
2011-09-16,574.280029,576.109985,565.690002,569.460022,590060600,569.460022
2011-09-15,557.099976,573.109985,556.359985,568.849976,405667200,568.849976
2011-09-14,538.309998,555.01001,538.01001,554.109985,391670000,554.109985
2011-09-13,544.950012,544.950012,544.950012,544.950012,424841400,544.950012
2011-09-12,539.460022,539.460022,539.460022,539.460022,436619200,539.460022
2011-09-09,558.710022,558.710022,558.710022,558.710022,359362200,558.710022
2011-09-08,576.650024,576.650024,576.650024,576.650024,269598400,576.650024
2011-09-07,572.849976,572.849976,572.849976,572.849976,277257600,572.849976
2011-09-06,554.679993,554.679993,554.679993,554.679993,395282000,554.679993
2011-09-05,559.23999,559.23999,559.23999,559.23999,357601800,559.23999
2011-09-02,585.090027,585.090027,585.090027,585.090027,303858400,585.090027
2011-09-01,602.159973,602.159973,602.159973,602.159973,301579800,602.159973
2011-08-31,600.440002,600.440002,600.440002,600.440002,329953200,600.440002
2011-08-30,583.609985,583.609985,583.609985,583.609985,224241800,583.609985
2011-08-29,581.200012,581.200012,581.200012,581.200012,160606000,581.200012
2011-08-26,570.359985,570.359985,570.359985,570.359985,000,570.359985
2011-08-25,574.960022,574.960022,574.960022,574.960022,000,574.960022
2011-08-24,578.590027,578.590027,578.590027,578.590027,275266000,578.590027
2011-08-23,570.570007,570.570007,570.570007,570.570007,269646800,570.570007
2011-08-22,565.900024,565.900024,565.900024,565.900024,257417000,565.900024
2011-08-19,559.929993,559.929993,559.929993,559.929993,448989400,559.929993
2011-08-18,569.97998,569.97998,569.97998,569.97998,421208800,569.97998
2011-08-17,599.98999,599.98999,599.98999,599.98999,248784000,599.98999
2011-08-16,596.400024,596.400024,596.400024,596.400024,264522800,596.400024
2011-08-15,598.570007,598.570007,598.570007,598.570007,247826600,598.570007
2011-08-12,594.049988,594.049988,594.049988,594.049988,471891000,594.049988
2011-08-11,570.98999,570.98999,570.98999,570.98999,000,570.98999
2011-08-10,556.630005,556.630005,556.630005,556.630005,000,556.630005
2011-08-09,580.900024,580.900024,580.900024,580.900024,000,580.900024
2011-08-08,572.98999,572.98999,572.98999,572.98999,000,572.98999
2011-08-05,599.549988,599.549988,599.549988,599.549988,000,599.549988
2011-08-04,641.059998,641.200012,607.719971,608.049988,497704000,608.049988
2011-08-03,636.890015,642.380005,628.77002,631.210022,448765200,631.210022
2011-08-02,653.859985,656.27002,644.919983,645.02002,324552600,645.02002
2011-08-01,675.98999,677.50,655.700012,656.059998,338715600,656.059998
2011-07-29,667.070007,671.830017,660.869995,668.429993,343280600,668.429993
2011-07-28,670.159973,676.669983,667.25,675.48999,376970000,675.48999
2011-07-27,683.049988,683.049988,672.200012,676.23999,282404400,676.23999
2011-07-26,690.419983,691.969971,681.859985,684.969971,238593800,684.969971
2011-07-25,687.969971,692.48999,686.679993,688.090027,223078400,688.090027
2011-07-22,693.77002,695.159973,688.159973,691.969971,298103000,691.969971
2011-07-21,678.059998,690.469971,669.780029,687.210022,382138200,687.210022
2011-07-20,670.280029,676.340027,668.799988,675.539978,286038000,675.539978
2011-07-19,660.76001,666.080017,659.799988,664.690002,275448400,664.690002
2011-07-18,665.440002,666.219971,656.789978,657.590027,284114200,657.590027
2011-07-15,670.530029,673.50,666.48999,670.219971,269472000,670.219971
2011-07-14,673.72998,678.400024,672.349976,673.419983,232732400,673.419983
2011-07-13,672.030029,680.969971,671.849976,679.950012,300263200,679.950012
2011-07-12,671.299988,677.320007,658.73999,675.679993,476443800,675.679993
2011-07-11,692.570007,694.75,679.210022,682.02002,363497200,682.02002
2011-07-08,710.690002,711.080017,698.369995,698.830017,301495200,698.830017
2011-07-07,707.25,713.409973,703.880005,708.400024,257187800,708.400024
2011-07-06,706.880005,707.22998,700.219971,703.289978,273508200,703.289978
2011-07-05,708.619995,710.48999,706.309998,707.090027,308428600,707.090027
2011-07-04,709.570007,711.309998,708.599976,710.469971,160160800,710.469971
